plant_id_eia,report_date,fuel_type_code_pudl,fuel_consumed_for_electricity_mmbtu,net_generation_mwh,plant_name_eia,city
6286,2020-07-01,oil,17.0,-13.306,Fairbanks,Fairbanks
6286,2020-08-01,oil,17.0,-13.633,Fairbanks,Fairbanks
6286,2020-09-01,oil,11.0,-8.669,Fairbanks,Fairbanks
6286,2020-10-01,oil,11.0,-10.376,Fairbanks,Fairbanks
6286,2020-11-01,oil,11.0,-8.046,Fairbanks,Fairbanks
6286,2020-12-01,oil,11.0,-7.976,Fairbanks,Fairbanks
6288,2020-01-01,oil,0.0,0.0,Healy,Healy
6288,2020-02-01,oil,0.0,0.0,Healy,Healy
6288,2020-03-01,oil,0.0,0.0,Healy,Healy
6288,2020-04-01,oil,0.0,0.0,Healy,Healy
6288,2020-05-01,oil,0.0,0.0,Healy,Healy
6288,2020-06-01,oil,0.0,0.0,Healy,Healy
6288,2020-07-01,oil,0.0,0.0,Healy,Healy
6288,2020-08-01,oil,0.0,0.0,Healy,Healy
6288,2020-09-01,oil,0.0,0.0,Healy,Healy
6288,2020-10-01,oil,0.0,0.0,Healy,Healy
6288,2020-11-01,oil,0.0,0.0,Healy,Healy
6288,2020-12-01,oil,0.0,0.0,Healy,Healy
6288,2020-01-01,oil,22450.0,1378.553,Healy,Healy
6288,2020-02-01,oil,7734.0,552.545,Healy,Healy
6288,2020-03-01,oil,18463.0,1306.447,Healy,Healy
6288,2020-04-01,oil,7997.0,590.313,Healy,Healy
6288,2020-05-01,oil,17192.0,1186.117,Healy,Healy
6288,2020-06-01,oil,10326.0,682.002,Healy,Healy
6288,2020-07-01,oil,1652.0,120.319,Healy,Healy
6288,2020-08-01,oil,13306.0,906.664,Healy,Healy
6288,2020-09-01,oil,22618.0,1568.791,Healy,Healy
6288,2020-10-01,oil,5163.0,357.006,Healy,Healy
6288,2020-11-01,oil,5835.0,417.276,Healy,Healy
6288,2020-12-01,oil,8753.0,649.195,Healy,Healy
6288,2020-01-01,coal,165532.0,10164.369,Healy,Healy
6288,2020-02-01,coal,355040.0,25366.684,Healy,Healy
6288,2020-03-01,coal,400561.0,28343.514,Healy,Healy
6288,2020-04-01,coal,271768.0,20061.514,Healy,Healy
6288,2020-05-01,coal,323123.0,22293.01,Healy,Healy
6288,2020-06-01,coal,222518.0,14696.121,Healy,Healy
6288,2020-07-01,coal,127795.0,9307.656,Healy,Healy
6288,2020-08-01,coal,138185.0,9416.127,Healy,Healy
6288,2020-09-01,coal,247213.0,17146.475,Healy,Healy
6288,2020-10-01,coal,200304.0,13849.889,Healy,Healy
6288,2020-11-01,coal,359284.0,25692.423,Healy,Healy
6288,2020-12-01,coal,442775.0,32840.589,Healy,Healy
6288,2020-01-01,coal,83399.0,5121.078,Healy,Healy
6288,2020-02-01,coal,120365.0,8599.771,Healy,Healy
6288,2020-03-01,coal,140971.0,9975.039,Healy,Healy
6288,2020-04-01,coal,126136.0,9311.173,Healy,Healy
6288,2020-05-01,coal,145753.0,10055.873,Healy,Healy
6288,2020-06-01,coal,107653.0,7109.877,Healy,Healy
6288,2020-07-01,coal,101370.0,7383.025,Healy,Healy
6288,2020-08-01,coal,122366.0,8338.209,Healy,Healy
6288,2020-09-01,coal,194736.0,13506.734,Healy,Healy
6288,2020-10-01,coal,156587.0,10827.105,Healy,Healy
6288,2020-11-01,coal,224700.0,16068.301,Healy,Healy
6288,2020-12-01,coal,174521.0,12944.216,Healy,Healy
6291,2020-01-01,hydro,45568.0,5197.653,Cooper Lake,Cooper Landing
6291,2020-02-01,hydro,47584.0,5427.572,Cooper Lake,Cooper Landing
6291,2020-03-01,hydro,41744.0,4761.528,Cooper Lake,Cooper Landing
6291,2020-04-01,hydro,38579.0,4400.47,Cooper Lake,Cooper Landing
6291,2020-05-01,hydro,56592.0,6455.112,Cooper Lake,Cooper Landing
6291,2020-06-01,hydro,55128.0,6288.097,Cooper Lake,Cooper Landing
6291,2020-07-01,hydro,51884.0,5918.085,Cooper Lake,Cooper Landing
6291,2020-08-01,hydro,43957.0,5013.959,Cooper Lake,Cooper Landing
6291,2020-09-01,hydro,35219.0,4017.178,Cooper Lake,Cooper Landing
6291,2020-10-01,hydro,35026.0,3995.189,Cooper Lake,Cooper Landing
6291,2020-11-01,hydro,40306.0,4597.436,Cooper Lake,Cooper Landing
6291,2020-12-01,hydro,41921.0,4781.721,Cooper Lake,Cooper Landing
6292,2020-01-01,gas,10181.0,370.079,Bernice Lake,Nikiski
6292,2020-02-01,gas,8375.0,304.534,Bernice Lake,Nikiski
6292,2020-03-01,gas,8017.0,291.501,Bernice Lake,Nikiski
6292,2020-04-01,gas,6868.0,249.733,Bernice Lake,Nikiski
6292,2020-05-01,gas,7091.0,257.846,Bernice Lake,Nikiski
6292,2020-06-01,gas,7032.0,255.68,Bernice Lake,Nikiski
6292,2020-07-01,gas,7342.0,266.953,Bernice Lake,Nikiski
6292,2020-08-01,gas,7071.0,257.115,Bernice Lake,Nikiski
6292,2020-09-01,gas,6470.0,235.251,Bernice Lake,Nikiski
6292,2020-10-01,gas,5502.0,200.033,Bernice Lake,Nikiski
6292,2020-11-01,gas,10055.0,365.603,Bernice Lake,Nikiski
6292,2020-12-01,gas,11377.0,413.672,Bernice Lake,Nikiski
6293,2020-01-01,gas,1520.0,-53.57,International,Anchorage
6293,2020-02-01,gas,1251.0,-44.082,International,Anchorage
6293,2020-03-01,gas,1197.0,-42.195,International,Anchorage
6293,2020-04-01,gas,1026.0,-36.149,International,Anchorage
6293,2020-05-01,gas,1059.0,-37.324,International,Anchorage
6293,2020-06-01,gas,1050.0,-37.01,International,Anchorage
6293,2020-07-01,gas,1096.0,-38.642,International,Anchorage
6293,2020-08-01,gas,1056.0,-37.218,International,Anchorage
6293,2020-09-01,gas,966.0,-34.053,International,Anchorage
6293,2020-10-01,gas,821.0,-28.955,International,Anchorage
6293,2020-11-01,gas,1501.0,-52.922,International,Anchorage
6293,2020-12-01,gas,1699.0,-59.88,International,Anchorage
6559,2020-01-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-02-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-03-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-04-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-05-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-06-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-07-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-08-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-09-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-10-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-11-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-12-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-01-01,gas,0.0,13255.0,George M Sullivan,Anchorage
6559,2020-02-01,gas,0.0,7853.0,George M Sullivan,Anchorage
6559,2020-03-01,gas,0.0,4338.0,George M Sullivan,Anchorage
6559,2020-04-01,gas,0.0,5326.0,George M Sullivan,Anchorage
6559,2020-05-01,gas,0.0,5363.0,George M Sullivan,Anchorage
6559,2020-06-01,gas,0.0,9360.0,George M Sullivan,Anchorage
6559,2020-07-01,gas,0.0,6572.0,George M Sullivan,Anchorage
6559,2020-08-01,gas,0.0,5387.0,George M Sullivan,Anchorage
6559,2020-09-01,gas,0.0,3824.0,George M Sullivan,Anchorage
6559,2020-10-01,gas,0.0,1848.0,George M Sullivan,Anchorage
6559,2020-11-01,gas,0.0,12580.0,George M Sullivan,Anchorage
6559,2020-12-01,gas,0.0,15370.0,George M Sullivan,Anchorage
6559,2020-01-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-02-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-03-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-04-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-05-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-06-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-07-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-08-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-09-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-10-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-11-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-12-01,oil,0.0,0.0,George M Sullivan,Anchorage
6559,2020-01-01,gas,508256.0,46226.0,George M Sullivan,Anchorage
6559,2020-02-01,gas,366115.0,32561.0,George M Sullivan,Anchorage
6559,2020-03-01,gas,308484.0,24294.0,George M Sullivan,Anchorage
6559,2020-04-01,gas,235886.0,19981.0,George M Sullivan,Anchorage
6559,2020-05-01,gas,233614.0,19528.0,George M Sullivan,Anchorage
6559,2020-06-01,gas,359066.0,33019.0,George M Sullivan,Anchorage
6559,2020-07-01,gas,271869.0,24100.0,George M Sullivan,Anchorage
6559,2020-08-01,gas,234003.0,20176.0,George M Sullivan,Anchorage
6559,2020-09-01,gas,222835.0,18840.0,George M Sullivan,Anchorage
6559,2020-10-01,gas,262926.0,23327.0,George M Sullivan,Anchorage
6559,2020-11-01,gas,457199.0,43400.0,George M Sullivan,Anchorage
6559,2020-12-01,gas,542452.0,51485.0,George M Sullivan,Anchorage
6559,2020-01-01,gas,1205.0,-55.491,George M Sullivan,Anchorage
6559,2020-02-01,gas,993.0,-45.663,George M Sullivan,Anchorage
6559,2020-03-01,gas,950.0,-43.708,George M Sullivan,Anchorage
6559,2020-04-01,gas,814.0,-37.446,George M Sullivan,Anchorage
6559,2020-05-01,gas,840.0,-38.662,George M Sullivan,Anchorage
6559,2020-06-01,gas,833.0,-38.337,George M Sullivan,Anchorage
6559,2020-07-01,gas,870.0,-40.028,George M Sullivan,Anchorage
6559,2020-08-01,gas,838.0,-38.552,George M Sullivan,Anchorage
6559,2020-09-01,gas,767.0,-35.274,George M Sullivan,Anchorage
6559,2020-10-01,gas,651.0,-29.993,George M Sullivan,Anchorage
6559,2020-11-01,gas,1192.0,-54.819,George M Sullivan,Anchorage
6559,2020-12-01,gas,1348.0,-62.027,George M Sullivan,Anchorage
7367,2020-01-01,hydro,349419.0,39856.17,Bradley Lake,Homer
7367,2020-02-01,hydro,364876.0,41619.202,Bradley Lake,Homer
7367,2020-03-01,hydro,320100.0,36511.905,Bradley Lake,Homer
7367,2020-04-01,hydro,295827.0,33743.275,Bradley Lake,Homer
7367,2020-05-01,hydro,433953.0,49498.489,Bradley Lake,Homer
7367,2020-06-01,hydro,422725.0,48217.805,Bradley Lake,Homer
7367,2020-07-01,hydro,397851.0,45380.507,Bradley Lake,Homer
7367,2020-08-01,hydro,337070.0,38447.574,Bradley Lake,Homer
7367,2020-09-01,hydro,270060.0,30804.15,Bradley Lake,Homer
7367,2020-10-01,hydro,268582.0,30635.539,Bradley Lake,Homer
7367,2020-11-01,hydro,309069.0,35253.631,Bradley Lake,Homer
7367,2020-12-01,hydro,321457.0,36666.753,Bradley Lake,Homer
50308,2020-01-01,coal,65303.0,7376.0,Utility Plants Section,Fort Wainwright
50308,2020-02-01,coal,57418.0,6457.0,Utility Plants Section,Fort Wainwright
50308,2020-03-01,coal,66497.0,7678.0,Utility Plants Section,Fort Wainwright
50308,2020-04-01,coal,47998.0,5297.0,Utility Plants Section,Fort Wainwright
50308,2020-05-01,coal,38763.0,4086.0,Utility Plants Section,Fort Wainwright
50308,2020-06-01,coal,40291.0,4272.0,Utility Plants Section,Fort Wainwright
50308,2020-07-01,coal,46722.0,4993.0,Utility Plants Section,Fort Wainwright
50308,2020-08-01,coal,41419.0,4373.0,Utility Plants Section,Fort Wainwright
50308,2020-09-01,coal,50765.0,5633.0,Utility Plants Section,Fort Wainwright
50308,2020-10-01,coal,49407.0,5450.0,Utility Plants Section,Fort Wainwright
50308,2020-11-01,coal,56632.0,6407.0,Utility Plants Section,Fort Wainwright
50308,2020-12-01,coal,59109.0,6717.0,Utility Plants Section,Fort Wainwright
50392,2020-01-01,oil,108.0,22.683,Eielson Air Force Base Central,Eielson AFB
50392,2020-02-01,oil,70.0,14.706,Eielson Air Force Base Central,Eielson AFB
50392,2020-03-01,oil,71.0,14.847,Eielson Air Force Base Central,Eielson AFB
50392,2020-04-01,oil,68.0,14.247,Eielson Air Force Base Central,Eielson AFB
50392,2020-05-01,oil,57.0,12.064,Eielson Air Force Base Central,Eielson AFB
50392,2020-06-01,oil,72.0,15.189,Eielson Air Force Base Central,Eielson AFB
50392,2020-07-01,oil,94.0,19.799,Eielson Air Force Base Central,Eielson AFB
50392,2020-08-01,oil,97.0,20.286,Eielson Air Force Base Central,Eielson AFB
50392,2020-09-01,oil,61.0,12.899,Eielson Air Force Base Central,Eielson AFB
50392,2020-10-01,oil,74.0,15.439,Eielson Air Force Base Central,Eielson AFB
50392,2020-11-01,oil,57.0,11.973,Eielson Air Force Base Central,Eielson AFB
50392,2020-12-01,oil,57.0,11.868,Eielson Air Force Base Central,Eielson AFB
50392,2020-01-01,coal,34311.0,7065.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-02-01,coal,31469.0,6533.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-03-01,coal,31719.0,6588.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-04-01,coal,27284.0,5671.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-05-01,coal,25910.0,5442.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-06-01,coal,24704.0,5224.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-07-01,coal,25682.0,5436.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-08-01,coal,26035.0,5503.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-09-01,coal,25640.0,5417.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-10-01,coal,30175.0,6350.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-11-01,coal,31890.0,6664.0,Eielson Air Force Base Central,Eielson AFB
50392,2020-12-01,coal,33550.0,6985.0,Eielson Air Force Base Central,Eielson AFB
50711,2020-01-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-02-01,oil,0.0,-50.0,University of Alaska Fairbanks,Fairbanks
50711,2020-03-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-04-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-05-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-06-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-07-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-08-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-09-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-10-01,oil,0.0,-43.0,University of Alaska Fairbanks,Fairbanks
50711,2020-11-01,oil,0.0,-42.0,University of Alaska Fairbanks,Fairbanks
50711,2020-12-01,oil,0.0,-43.0,University of Alaska Fairbanks,Fairbanks
50711,2020-01-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-02-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-03-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-04-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-05-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-06-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-07-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-08-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-09-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-10-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-11-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-12-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-01-01,oil,15468.0,1816.0,University of Alaska Fairbanks,Fairbanks
50711,2020-02-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-03-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-04-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-05-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-06-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-07-01,oil,1172.0,178.708,University of Alaska Fairbanks,Fairbanks
50711,2020-08-01,oil,1087.0,87.067,University of Alaska Fairbanks,Fairbanks
50711,2020-09-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-10-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-11-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-12-01,oil,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-01-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-02-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-03-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-04-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-05-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-06-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-07-01,gas,31.0,4.671,University of Alaska Fairbanks,Fairbanks
50711,2020-08-01,gas,17.0,1.383,University of Alaska Fairbanks,Fairbanks
50711,2020-09-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-10-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-11-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-12-01,gas,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-01-01,coal,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-02-01,coal,45912.0,8035.0,University of Alaska Fairbanks,Fairbanks
50711,2020-03-01,coal,27472.0,4613.0,University of Alaska Fairbanks,Fairbanks
50711,2020-04-01,coal,24132.0,4038.0,University of Alaska Fairbanks,Fairbanks
50711,2020-05-01,coal,26179.0,4199.0,University of Alaska Fairbanks,Fairbanks
50711,2020-06-01,coal,25978.0,4201.0,University of Alaska Fairbanks,Fairbanks
50711,2020-07-01,coal,968.0,147.621,University of Alaska Fairbanks,Fairbanks
50711,2020-08-01,coal,3714.0,297.55,University of Alaska Fairbanks,Fairbanks
50711,2020-09-01,coal,26076.0,4299.0,University of Alaska Fairbanks,Fairbanks
50711,2020-10-01,coal,27296.0,4500.0,University of Alaska Fairbanks,Fairbanks
50711,2020-11-01,coal,27513.0,4521.0,University of Alaska Fairbanks,Fairbanks
50711,2020-12-01,coal,28490.0,4690.0,University of Alaska Fairbanks,Fairbanks
50711,2020-01-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-02-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-03-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-04-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-05-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-06-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-07-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-08-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-09-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-10-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-11-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
50711,2020-12-01,waste,0.0,0.0,University of Alaska Fairbanks,Fairbanks
52184,2020-01-01,oil,8094.0,2085.983,Tesoro Alaska Petroleum,Kenai
52184,2020-02-01,oil,8141.0,2097.859,Tesoro Alaska Petroleum,Kenai
52184,2020-03-01,oil,101.0,26.073,Tesoro Alaska Petroleum,Kenai
52184,2020-04-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-05-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-06-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-07-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-08-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-09-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-10-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-11-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-12-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-01-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-02-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-03-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-04-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-05-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-06-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-07-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-08-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-09-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-10-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-11-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-12-01,oil,0.0,0.0,Tesoro Alaska Petroleum,Kenai
52184,2020-01-01,gas,16647.0,4290.017,Tesoro Alaska Petroleum,Kenai
52184,2020-02-01,gas,14638.0,3772.141,Tesoro Alaska Petroleum,Kenai
52184,2020-03-01,gas,23601.0,6081.927,Tesoro Alaska Petroleum,Kenai
52184,2020-04-01,gas,23775.0,6127.0,Tesoro Alaska Petroleum,Kenai
52184,2020-05-01,gas,23923.0,6165.0,Tesoro Alaska Petroleum,Kenai
52184,2020-06-01,gas,22279.0,5741.0,Tesoro Alaska Petroleum,Kenai
52184,2020-07-01,gas,22826.0,5882.0,Tesoro Alaska Petroleum,Kenai
52184,2020-08-01,gas,19185.0,4943.0,Tesoro Alaska Petroleum,Kenai
52184,2020-09-01,gas,9057.0,2331.0,Tesoro Alaska Petroleum,Kenai
52184,2020-10-01,gas,23570.0,6074.0,Tesoro Alaska Petroleum,Kenai
52184,2020-11-01,gas,23733.0,6116.0,Tesoro Alaska Petroleum,Kenai
52184,2020-12-01,gas,25342.0,6531.0,Tesoro Alaska Petroleum,Kenai
55966,2020-01-01,gas,30466.0,16013.0,Nikiski Combined Cycle,Nikiski
55966,2020-02-01,gas,28049.0,14887.0,Nikiski Combined Cycle,Nikiski
55966,2020-03-01,gas,21649.0,14166.0,Nikiski Combined Cycle,Nikiski
55966,2020-04-01,gas,16731.0,11936.0,Nikiski Combined Cycle,Nikiski
55966,2020-05-01,gas,17200.0,12191.0,Nikiski Combined Cycle,Nikiski
55966,2020-06-01,gas,18067.0,12283.0,Nikiski Combined Cycle,Nikiski
55966,2020-07-01,gas,18037.0,12544.0,Nikiski Combined Cycle,Nikiski
55966,2020-08-01,gas,26530.0,13818.0,Nikiski Combined Cycle,Nikiski
55966,2020-09-01,gas,22251.0,11384.0,Nikiski Combined Cycle,Nikiski
55966,2020-10-01,gas,0.0,0.0,Nikiski Combined Cycle,Nikiski
55966,2020-11-01,gas,21930.0,12617.0,Nikiski Combined Cycle,Nikiski
55966,2020-12-01,gas,27375.0,15378.0,Nikiski Combined Cycle,Nikiski
55966,2020-01-01,gas,354892.0,28381.0,Nikiski Combined Cycle,Nikiski
55966,2020-02-01,gas,325818.0,25909.0,Nikiski Combined Cycle,Nikiski
55966,2020-03-01,gas,331741.0,26077.0,Nikiski Combined Cycle,Nikiski
55966,2020-04-01,gas,287210.0,21719.0,Nikiski Combined Cycle,Nikiski
55966,2020-05-01,gas,288728.0,21584.0,Nikiski Combined Cycle,Nikiski
55966,2020-06-01,gas,282806.0,21117.0,Nikiski Combined Cycle,Nikiski
55966,2020-07-01,gas,287130.0,21213.0,Nikiski Combined Cycle,Nikiski
55966,2020-08-01,gas,296135.0,22077.0,Nikiski Combined Cycle,Nikiski
55966,2020-09-01,gas,261142.0,19784.0,Nikiski Combined Cycle,Nikiski
55966,2020-10-01,gas,0.0,0.0,Nikiski Combined Cycle,Nikiski
55966,2020-11-01,gas,296091.0,23176.0,Nikiski Combined Cycle,Nikiski
55966,2020-12-01,gas,333844.0,26585.0,Nikiski Combined Cycle,Nikiski
57036,2020-01-01,gas,0.0,16716.0,Southcentral Power Plant,Anchorage
57036,2020-02-01,gas,0.0,15850.0,Southcentral Power Plant,Anchorage
57036,2020-03-01,gas,0.0,16797.0,Southcentral Power Plant,Anchorage
57036,2020-04-01,gas,0.0,12272.0,Southcentral Power Plant,Anchorage
57036,2020-05-01,gas,0.0,15522.0,Southcentral Power Plant,Anchorage
57036,2020-06-01,gas,0.0,8927.0,Southcentral Power Plant,Anchorage
57036,2020-07-01,gas,0.0,16243.0,Southcentral Power Plant,Anchorage
57036,2020-08-01,gas,0.0,16122.0,Southcentral Power Plant,Anchorage
57036,2020-09-01,gas,0.0,15631.0,Southcentral Power Plant,Anchorage
57036,2020-10-01,gas,0.0,14373.0,Southcentral Power Plant,Anchorage
57036,2020-11-01,gas,0.0,20042.0,Southcentral Power Plant,Anchorage
57036,2020-12-01,gas,0.0,23114.0,Southcentral Power Plant,Anchorage
57036,2020-01-01,gas,593448.0,60391.0,Southcentral Power Plant,Anchorage
57036,2020-02-01,gas,534261.0,53730.0,Southcentral Power Plant,Anchorage
57036,2020-03-01,gas,549480.0,54551.0,Southcentral Power Plant,Anchorage
57036,2020-04-01,gas,464036.0,45197.0,Southcentral Power Plant,Anchorage
57036,2020-05-01,gas,500578.0,47455.0,Southcentral Power Plant,Anchorage
57036,2020-06-01,gas,421921.0,39014.0,Southcentral Power Plant,Anchorage
57036,2020-07-01,gas,506970.0,47712.0,Southcentral Power Plant,Anchorage
57036,2020-08-01,gas,504390.0,47601.0,Southcentral Power Plant,Anchorage
57036,2020-09-01,gas,482737.0,45795.0,Southcentral Power Plant,Anchorage
57036,2020-10-01,gas,503275.0,49511.0,Southcentral Power Plant,Anchorage
57036,2020-11-01,gas,748284.0,67930.0,Southcentral Power Plant,Anchorage
57036,2020-12-01,gas,696804.0,72177.0,Southcentral Power Plant,Anchorage
57206,2020-01-01,gas,38144.0,3762.585,Soldotna,Soldotna
57206,2020-02-01,gas,31388.0,3096.181,Soldotna,Soldotna
57206,2020-03-01,gas,30045.0,2963.679,Soldotna,Soldotna
57206,2020-04-01,gas,25740.0,2539.023,Soldotna,Soldotna
57206,2020-05-01,gas,26576.0,2621.506,Soldotna,Soldotna
57206,2020-06-01,gas,26353.0,2599.489,Soldotna,Soldotna
57206,2020-07-01,gas,27515.0,2714.097,Soldotna,Soldotna
57206,2020-08-01,gas,26501.0,2614.077,Soldotna,Soldotna
57206,2020-09-01,gas,24248.0,2391.787,Soldotna,Soldotna
57206,2020-10-01,gas,20617.0,2033.725,Soldotna,Soldotna
57206,2020-11-01,gas,37682.0,3717.069,Soldotna,Soldotna
57206,2020-12-01,gas,42637.0,4205.782,Soldotna,Soldotna
